selling_price,km_driven,fuel,seller_type,transmission,owner,car_age
375000,0.19939935452088214,1,1,1,0,-0.48727190362790623
390000,0.6992309240530353,1,1,1,0,0.013481831325673245
600000,-1.52224271831209,4,1,1,0,-0.9880256385814857
204999,-1.105716410368629,4,1,1,2,-0.23689503615111648
270000,0.4215467187573947,1,1,1,2,1.0149893012328322
375000,-1.52224271831209,4,1,1,0,-0.9880256385814857
700000,-1.7693816610252102,4,1,1,0,-1.7391562410118548
455000,-0.689190102425168,4,1,1,0,-0.9880256385814857
375000,-1.52224271831209,4,1,1,0,-0.9880256385814857
341000,-0.9254715927112286,4,1,1,0,-0.23689503615111648
200000,1.175264957191352,1,1,1,2,-0.23689503615111648
450000,-1.3834006156642695,4,1,0,0,-0.9880256385814857
170000,-0.4115058971295273,4,1,1,2,0.263858698802463
500000,-0.13382169183388665,1,1,1,0,-0.737648771104696
819999,0.560388821405215,1,1,1,0,-0.737648771104696
351000,-0.689190102425168,4,1,1,2,-0.23689503615111648
195000,0.4215467187573947,4,1,1,2,0.5142355662792527
250000,0.4770835598165228,1,1,1,2,1.2653661687096218
120000,0.14386251346175402,4,1,1,2,1.2653661687096218
180000,0.14386251346175402,4,1,1,4,1.0149893012328322
430000,-1.2445585130164494,1,1,1,0,-0.737648771104696
75000,-0.8280322050729882,4,1,1,2,0.263858698802463
750000,0.4215467187573947,1,1,1,0,-0.9880256385814857
60000,-0.689190102425168,4,1,1,0,0.5142355662792527
390000,2.3653361558268795,1,1,1,1,0.5142355662792527
630000,-0.4115058971295273,1,1,1,0,-0.737648771104696
1085000,-1.3834006156642695,1,1,1,0,-1.2384025060582755
190000,-0.13382169183388665,4,1,1,2,0.263858698802463
550000,-1.105716410368629,4,1,0,0,-1.2384025060582755
200000,0.6992309240530353,4,1,1,4,0.263858698802463
165000,-0.13382169183388665,4,1,1,0,0.5142355662792527
260000,0.005020410813933681,1,1,1,0,0.013481831325673245
151000,-0.689190102425168,4,1,1,0,0.5142355662792527
780000,-0.4115058971295273,1,1,1,0,-1.2384025060582755
175000,0.4215467187573947,1,1,1,4,0.263858698802463
170000,1.1851782833204065,1,0,1,0,0.7646124337560425
210000,1.9488098478834186,1,0,1,2,0.013481831325673245
90000,-0.5829481254790558,4,0,1,2,1.5157430361864117
535000,-0.2493938580779323,4,0,1,0,-0.737648771104696
195000,1.3345723857694611,1,0,1,0,1.5157430361864117
140000,0.6992309240530353,1,1,1,4,0.5142355662792527
350000,-0.689190102425168,4,1,1,0,0.263858698802463
425000,0.03278883134349775,4,1,1,0,0.013481831325673245
300000,-0.9585437815619394,4,1,1,0,-0.9880256385814857
340000,0.560388821405215,1,1,1,2,0.013481831325673245
250000,0.4398461078863774,4,0,1,0,1.0149893012328322
170000,0.4583121075385375,4,0,1,0,1.2653661687096218
315000,1.7512097673950404,1,0,1,0,0.013481831325673245
200000,-0.4115058971295273,4,1,1,0,-0.48727190362790623
300000,-1.105716410368629,4,1,1,0,-0.737648771104696
300000,0.05375398884331862,1,0,1,0,-0.48727190362790623
380000,1.617921348853133,4,0,1,0,0.013481831325673245
310000,0.8617039525715147,1,0,1,0,0.013481831325673245
260000,-0.4115058971295273,4,1,1,0,0.7646124337560425
150000,-0.4115058971295273,4,1,1,2,1.2653661687096218
85000,-0.13382169183388665,4,1,1,2,1.7661199036632014
280000,-1.3834006156642695,4,1,1,2,-0.48727190362790623
850000,-0.689190102425168,1,1,1,0,-0.737648771104696
375000,-1.2445585130164494,4,1,1,2,-0.9880256385814857
125000,1.5322835399399573,1,1,1,4,1.7661199036632014
250000,1.2545993346443167,1,1,1,0,0.263858698802463
220000,0.14386251346175402,1,1,1,0,0.5142355662792527
110000,1.2545993346443167,1,1,1,2,0.7646124337560425
150000,0.5326204008756509,4,1,1,2,1.5157430361864117
220000,-0.689190102425168,4,1,1,0,-0.9880256385814857
75000,0.8658414472304197,4,1,1,2,1.7661199036632014
100000,-1.2445585130164494,1,1,1,0,1.0149893012328322
380000,-1.3834006156642695,4,1,1,0,-0.737648771104696
100000,-0.4115058971295273,4,1,1,0,1.5157430361864117
480000,0.4215467187573947,4,1,1,2,0.7646124337560425
300000,1.6433572220582136,1,1,1,0,0.263858698802463
190000,0.14386251346175402,1,1,1,0,0.013481831325673245
190000,1.809967745235598,1,1,1,2,0.263858698802463
650000,-1.2719381756585995,4,0,1,0,-0.9880256385814857
300000,-1.1539779252490112,4,0,1,0,1.0149893012328322
700000,-0.9779816759326343,1,0,1,0,-0.737648771104696
310000,-0.8023464160831415,4,0,1,0,-0.48727190362790623
500000,-1.4667058772529618,4,1,1,0,-1.2384025060582755
415000,-0.667780650196874,4,0,1,0,0.013481831325673245
395000,-0.9529900974560266,4,0,0,2,-0.48727190362790623
430000,-0.6336532613660398,4,0,1,2,-0.23689503615111648
215000,-0.25044905805805573,4,0,1,2,1.5157430361864117
550000,0.0485890626248197,1,0,1,0,-0.23689503615111648
415000,0.4592562338365427,1,0,1,0,-0.23689503615111648
450000,0.49638261208456985,1,0,1,0,-0.48727190362790623
285000,0.09646181961778814,1,0,1,2,-0.23689503615111648
580000,-0.9113374666616805,4,0,0,0,-0.737648771104696
1200000,-0.13382169183388665,1,1,1,0,-1.2384025060582755
78000,-0.0033101153449355387,4,1,1,0,1.7661199036632014
400000,0.6567452406428023,1,1,1,0,-0.737648771104696
850000,0.2827046161095743,1,1,1,0,-0.737648771104696
450000,1.5322835399399573,1,1,1,2,0.013481831325673245
780000,0.14386251346175402,1,1,1,0,-0.9880256385814857
350000,-1.7721585030781666,4,1,1,0,-1.7391562410118548
285000,1.5322835399399573,1,1,1,2,0.013481831325673245
525000,0.9213782882895478,1,0,1,0,-0.48727190362790623
550000,0.6992309240530353,1,0,1,2,-0.23689503615111648
580000,0.14386251346175402,1,1,1,0,-1.2384025060582755
75000,-1.105716410368629,4,1,1,4,0.013481831325673245
185000,-0.13382169183388665,1,1,1,4,1.0149893012328322
110000,0.6992309240530353,4,1,1,1,1.5157430361864117
350000,1.2545993346443167,1,1,1,2,0.7646124337560425
60000,1.6988940631173417,4,1,1,2,2.016496771139991
695000,0.14386251346175402,1,1,1,0,-1.2384025060582755
135000,0.2600178165369205,4,1,1,2,1.5157430361864117
640000,0.14386251346175402,1,1,1,2,-0.48727190362790623
160000,0.6992309240530353,4,1,1,0,-0.23689503615111648
80000,-0.5225795792477835,4,1,1,2,2.2668736386167807
340000,1.2545993346443167,1,1,1,2,0.013481831325673245
110000,0.4215467187573947,1,1,1,2,0.263858698802463
250000,0.6992309240530353,1,1,1,2,0.013481831325673245
250000,-1.799899155187201,1,1,1,2,-0.23689503615111648
240000,0.14386251346175402,4,1,1,1,0.013481831325673245
225000,1.5322835399399573,1,1,1,2,1.5157430361864117
275000,-0.13382169183388665,4,1,1,2,-0.48727190362790623
320000,1.5322835399399573,1,1,1,2,0.263858698802463
75000,1.5322835399399573,4,1,1,0,1.2653661687096218
85000,-0.4115058971295273,4,1,1,2,1.5157430361864117
90000,1.5322835399399573,1,1,1,0,1.0149893012328322
85000,0.4215467187573947,4,1,1,2,1.5157430361864117
350000,0.4215467187573947,1,1,1,2,1.2653661687096218
355000,0.976915129348676,1,1,0,2,1.0149893012328322
619000,-1.7582742928133845,4,1,1,0,-1.7391562410118548
55000,0.976915129348676,1,1,1,2,1.7661199036632014
95000,0.5162648011837377,4,1,1,0,1.7661199036632014
300000,1.5322835399399573,1,1,1,2,0.5142355662792527
81000,0.5162648011837377,4,1,1,0,1.7661199036632014
1000000,0.4215467187573947,1,1,0,2,-0.48727190362790623
925000,-0.4115058971295273,1,1,1,0,-1.4887793735350652
450000,-0.689190102425168,1,1,1,0,-0.48727190362790623
600000,-1.4314399831804154,1,1,1,0,-0.23689503615111648
85000,0.976915129348676,4,1,0,4,1.7661199036632014
700000,-0.4115058971295273,1,1,1,0,-0.737648771104696
486000,-1.0640637795742829,4,1,1,0,-0.9880256385814857
400000,0.6992309240530353,1,1,1,0,0.013481831325673245
120000,0.976915129348676,4,1,1,4,1.2653661687096218
275000,-0.8280322050729882,4,1,1,0,-1.2384025060582755
580000,-0.21712695342257884,1,1,1,0,-0.737648771104696
375000,0.14386251346175402,4,1,1,0,-0.48727190362790623
229999,0.976915129348676,4,1,1,4,-0.48727190362790623
110000,0.6436940829939072,4,1,1,2,0.7646124337560425
600000,-0.13382169183388665,1,1,1,0,-0.9880256385814857
120000,0.3104730366391384,4,1,1,2,1.0149893012328322
200000,0.976915129348676,1,1,1,2,0.7646124337560425
450000,1.2545993346443167,1,1,1,2,0.263858698802463
550000,0.4215467187573947,1,1,1,2,0.263858698802463
220000,0.4215467187573947,4,1,1,2,0.263858698802463
40000,-0.9668743077208086,4,1,1,0,3.01800424104715
300000,-1.2445585130164494,4,1,0,0,-0.9880256385814857
630000,-0.689190102425168,1,1,1,0,-1.2384025060582755
610000,-0.689190102425168,1,1,1,2,-0.9880256385814857
660000,-1.6055479799007821,4,1,1,2,-1.4887793735350652
220000,0.4215467187573947,3,1,1,2,0.263858698802463
138000,0.6992309240530353,1,1,1,2,0.5142355662792527
210000,-1.4175557729156334,1,1,1,0,0.013481831325673245
125000,-0.8558006256025523,4,0,1,0,2.016496771139991
125000,1.0324519704078041,4,0,1,0,1.2653661687096218
725000,1.2545993346443167,1,1,1,0,-0.23689503615111648
170000,0.6992309240530353,4,1,1,2,0.5142355662792527
1200000,0.14386251346175402,1,1,1,4,-0.48727190362790623
70000,0.6992309240530353,4,1,1,2,2.5172505060935704
100000,0.14386251346175402,4,1,1,2,1.5157430361864117
300000,0.4215467187573947,4,1,1,2,1.7661199036632014
450000,0.976915129348676,1,1,1,2,0.013481831325673245
530000,0.976915129348676,1,1,1,0,-0.48727190362790623
100000,2.170957212119931,4,1,1,4,1.5157430361864117
350000,1.3934414372921369,4,1,1,2,0.7646124337560425
165000,0.976915129348676,1,1,1,2,0.5142355662792527
475000,1.5322835399399573,1,1,1,2,-1.4887793735350652
350000,-0.6336532613660398,1,1,1,0,0.013481831325673245
229999,-0.7447269434842961,4,1,1,0,-0.737648771104696
800000,-0.8280322050729882,1,1,1,0,-1.2384025060582755
475000,1.5322835399399573,1,1,1,2,-0.23689503615111648
425000,2.0017364574127674,1,1,1,0,-0.23689503615111648
660000,0.8936098677599837,1,1,1,2,-0.48727190362790623
610000,-1.52224271831209,4,1,0,0,-1.4887793735350652
240000,-0.4115058971295273,4,1,1,4,0.013481831325673245
70000,-0.13382169183388665,4,1,1,2,2.016496771139991
550000,1.5322835399399573,1,1,1,0,0.5142355662792527
100000,1.5322835399399573,4,1,1,2,0.7646124337560425
350000,0.6992309240530353,1,1,1,2,0.7646124337560425
200000,1.5322835399399573,4,1,1,0,0.013481831325673245
720000,-1.7166216620190384,4,1,0,0,-1.4887793735350652
350000,1.8932730068242904,1,1,1,0,-0.23689503615111648
400000,-1.105716410368629,4,1,1,0,-0.737648771104696
570000,-0.8280322050729882,4,1,1,0,-0.9880256385814857
130000,0.14386251346175402,4,1,1,0,-0.48727190362790623
210000,-0.3559690560703992,4,1,1,0,-0.737648771104696
800000,-0.3559690560703992,1,1,1,0,-1.2384025060582755
700000,-0.7169585229547321,1,1,1,0,-0.9880256385814857
200000,-1.003278707035067,1,1,1,0,0.5142355662792527
495000,0.6992309240530353,1,1,1,2,-0.23689503615111648
325000,0.4304881501679143,1,0,1,0,-0.23689503615111648
650000,-1.577779559371218,4,1,1,0,-1.4887793735350652
75000,0.6992309240530353,4,1,1,2,1.5157430361864117
350000,-0.08778165059586943,1,0,1,0,-0.48727190362790623
90000,-0.4115058971295273,4,1,1,4,0.7646124337560425
600000,0.4215467187573947,1,1,1,0,-0.737648771104696
370000,-0.21712695342257884,1,1,1,2,-0.23689503615111648
125000,1.5322835399399573,4,1,1,2,2.2668736386167807
650000,-1.2445585130164494,4,1,0,0,-1.4887793735350652
800000,-0.9502132554030702,4,1,0,0,-0.9880256385814857
802000,-1.6610848209599103,4,1,1,0,-1.7391562410118548
430000,-0.8280322050729882,1,1,1,0,-0.737648771104696
650000,-1.1612532514277571,4,1,1,0,-0.9880256385814857
170000,1.5322835399399573,1,1,1,0,2.2668736386167807
250000,0.6159256624643431,4,1,1,0,0.013481831325673245
550000,0.19939935452088214,4,1,1,2,-0.23689503615111648
140000,0.976915129348676,4,1,1,2,1.5157430361864117
155000,-1.4667058772529618,4,1,1,0,0.263858698802463
120000,0.06055725187306181,4,1,1,4,0.7646124337560425
287000,0.14386251346175402,1,1,1,0,0.263858698802463
675000,-0.13382169183388665,1,1,1,0,-0.737648771104696
235000,0.26882040584479233,4,1,1,2,0.5142355662792527
300000,1.496184593251524,1,1,1,2,0.5142355662792527
434999,-0.689190102425168,4,1,0,2,-0.48727190362790623
160000,2.0876519505312388,4,1,1,2,1.7661199036632014
600000,-1.6610848209599103,4,1,1,0,-1.7391562410118548
470000,0.976915129348676,1,1,1,2,-0.737648771104696
300000,0.976915129348676,4,1,1,2,0.5142355662792527
600000,-1.7443900825486025,4,1,1,0,-1.2384025060582755
640000,-1.6888532414894744,4,1,0,0,-1.7391562410118548
50000,1.5322835399399573,1,1,1,1,1.7661199036632014
600000,-0.8280322050729882,4,1,1,0,-0.48727190362790623
290000,-0.9946427282503727,3,1,1,0,-0.23689503615111648
600000,-0.9668743077208086,4,1,1,0,-0.48727190362790623
190000,1.5322835399399573,1,1,1,0,0.263858698802463
160000,1.2545993346443167,4,1,1,4,1.2653661687096218
325000,-1.3834006156642695,4,1,1,0,-0.9880256385814857
200000,0.24816070097079665,1,1,1,0,1.7661199036632014
125000,-0.13382169183388665,4,1,1,4,0.5142355662792527
155000,-0.13382169183388665,4,1,1,1,1.2653661687096218
550000,0.6992309240530353,1,1,1,0,-0.48727190362790623
130000,0.14386251346175402,4,1,1,1,1.0149893012328322
80000,0.14386251346175402,4,1,1,2,2.7676273735703605
500000,0.4215467187573947,1,1,1,2,-0.48727190362790623
250000,-1.0501795693095008,4,1,1,0,-1.4887793735350652
580000,0.14386251346175402,1,1,1,0,0.263858698802463
60000,-0.4115058971295273,4,1,1,0,2.7676273735703605
200000,0.6992309240530353,1,1,1,2,-0.23689503615111648
1200000,-1.34452482692288,1,1,1,0,-0.9880256385814857
350000,0.4215467187573947,1,1,1,2,-0.48727190362790623
600000,0.4215467187573947,1,1,1,2,0.263858698802463
650000,-1.6888532414894744,4,1,1,0,-1.4887793735350652
120000,-0.689190102425168,4,1,1,0,1.2653661687096218
180000,1.5322835399399573,1,1,1,2,0.7646124337560425
950000,-0.650453155786426,4,1,0,0,-1.2384025060582755
250999,-0.8280322050729882,1,1,1,2,0.263858698802463
165000,-0.4115058971295273,4,1,1,0,0.013481831325673245
700000,-0.46704273818865544,4,0,1,0,-0.48727190362790623
750000,-0.3282006355408351,1,0,1,0,-0.48727190362790623
290000,-1.3834006156642695,4,0,0,0,-1.2384025060582755
45000,-1.6055479799007821,4,1,1,2,-0.23689503615111648
675000,0.6436940829939072,1,0,0,0,0.013481831325673245
530000,-0.27266379448170697,1,0,1,0,-0.48727190362790623
325000,0.17201969187873198,1,0,1,0,-0.23689503615111648
400000,-0.13382169183388665,1,0,1,0,-0.48727190362790623
380000,0.17163093399131807,1,0,1,0,-0.9880256385814857
750000,-0.5503479997773476,4,0,0,0,-0.737648771104696
390000,-0.5503479997773476,4,0,1,0,-0.9880256385814857
370000,-0.13382169183388665,1,0,1,0,-0.48727190362790623
210000,0.4215467187573947,1,1,1,2,0.013481831325673245
575000,0.6867351348147315,1,1,1,2,0.263858698802463
320000,0.6992309240530353,1,1,1,4,0.7646124337560425
280000,2.3514519455620975,1,1,1,4,0.7646124337560425
380000,0.5048519803460869,1,0,1,0,0.013481831325673245
120000,-1.2445585130164494,4,1,1,2,2.016496771139991
395000,-1.2445585130164494,4,1,1,0,-1.2384025060582755
360000,2.6430203611225203,1,1,1,0,0.7646124337560425
451000,0.976915129348676,1,1,1,0,-0.48727190362790623
175000,-0.5503479997773476,4,1,1,2,0.7646124337560425
170000,-0.5559016838832604,4,1,1,2,1.0149893012328322
100000,-0.689190102425168,4,1,1,2,1.7661199036632014
150000,1.5322835399399573,4,1,1,4,-0.23689503615111648
149000,-1.52224271831209,1,1,1,2,0.5142355662792527
160000,0.4215467187573947,1,1,1,2,0.5142355662792527
800000,2.531946679004264,1,1,1,0,-0.23689503615111648
819999,1.5322835399399573,1,1,1,2,0.7646124337560425
163000,0.976915129348676,4,1,1,2,1.5157430361864117
350000,0.976915129348676,1,1,1,2,3.01800424104715
75000,0.976915129348676,4,1,1,2,1.7661199036632014
180000,-0.13382169183388665,4,1,1,2,0.263858698802463
675000,-0.9668743077208086,1,1,1,0,-0.9880256385814857
434999,0.976915129348676,1,1,1,2,0.013481831325673245
100000,1.2545993346443167,4,1,1,2,1.7661199036632014
200000,0.976915129348676,4,1,1,0,1.0149893012328322
400000,-0.8280322050729882,1,1,1,0,-0.23689503615111648
790000,-0.689190102425168,1,1,1,2,-1.2384025060582755
500000,0.6992309240530353,1,1,1,2,-0.48727190362790623
275000,1.5322835399399573,1,1,1,2,0.263858698802463
450000,1.5322835399399573,1,1,1,2,0.263858698802463
360000,-0.8835690461321164,4,0,1,0,-0.737648771104696
210000,-1.105716410368629,4,1,1,0,0.7646124337560425
220000,0.03278883134349775,4,0,1,0,-0.23689503615111648
250000,-0.46704273818865544,4,1,1,0,1.0149893012328322
990000,2.254262473708623,1,0,1,0,-0.737648771104696
220000,0.976915129348676,1,1,1,1,0.013481831325673245
530000,-0.4115058971295273,4,1,1,0,-0.23689503615111648
575000,-0.4115058971295273,1,1,1,0,-0.737648771104696
400000,0.9491467088191119,1,0,1,0,0.263858698802463
680000,-0.4115058971295273,1,1,1,0,-0.737648771104696
1000000,0.4215467187573947,1,1,0,0,-0.23689503615111648
260000,-0.5503479997773476,4,1,1,2,-0.737648771104696
150000,-0.4115058971295273,4,1,1,2,0.7646124337560425
180000,0.14386251346175402,4,1,1,4,1.2653661687096218
346000,-0.7581668590206051,1,1,1,0,-0.23689503615111648
450000,-1.2445585130164494,1,1,1,0,-0.48727190362790623
500000,-1.6610848209599103,4,1,1,0,-1.4887793735350652
700000,-1.577779559371218,1,1,1,0,-1.4887793735350652
280000,-1.0812802003026125,4,1,1,0,-1.4887793735350652
475000,-1.52224271831209,4,1,0,0,-1.4887793735350652
300000,-0.4115058971295273,1,1,1,0,1.0149893012328322
200999,-0.689190102425168,4,1,1,0,-0.23689503615111648
200000,0.976915129348676,1,1,1,4,1.0149893012328322
210000,0.4215467187573947,4,1,1,2,1.0149893012328322
160000,1.2545993346443167,1,1,1,0,0.263858698802463
175000,1.9765782684129825,1,1,1,2,1.0149893012328322
320000,0.4215467187573947,1,1,1,0,0.263858698802463
110000,-0.4115058971295273,4,1,1,2,1.0149893012328322
300000,-0.9668743077208086,4,1,1,0,1.2653661687096218
700000,-1.52224271831209,4,1,1,0,0.263858698802463
135000,0.6992309240530353,1,1,1,1,1.0149893012328322
500000,1.2545993346443167,1,1,1,0,-0.48727190362790623
550000,1.5322835399399573,1,1,1,2,0.263858698802463
1050000,0.6992309240530353,1,1,1,4,-0.23689503615111648
500000,-1.2445585130164494,4,1,1,0,-0.737648771104696
180000,0.6992309240530353,1,1,1,2,0.5142355662792527
170000,-0.4115058971295273,4,1,1,2,0.7646124337560425
484999,-1.550011138841654,4,1,1,0,-1.4887793735350652
150000,0.14386251346175402,4,1,1,2,0.5142355662792527
380000,-1.105716410368629,4,1,1,0,-1.2384025060582755
480000,-1.52224271831209,4,1,1,0,-1.4887793735350652
290000,-0.13382169183388665,1,1,1,2,0.5142355662792527
350000,0.14386251346175402,4,1,1,0,0.013481831325673245
110000,-1.105716410368629,4,1,1,0,-0.23689503615111648
70000,0.4215467187573947,4,1,1,4,2.5172505060935704
300000,0.14386251346175402,4,1,0,4,0.5142355662792527
180000,-0.13382169183388665,4,1,1,0,-0.9880256385814857
300000,-1.2445585130164494,4,1,1,0,-1.7391562410118548
509000,-0.13382169183388665,4,1,1,0,-0.9880256385814857
650000,0.4215467187573947,1,1,1,0,-0.737648771104696
450000,0.14386251346175402,1,1,1,4,-0.48727190362790623
210000,0.976915129348676,1,1,1,2,1.5157430361864117
360000,0.4215467187573947,1,1,1,2,0.013481831325673245
495000,1.5322835399399573,1,1,1,2,0.5142355662792527
105000,0.976915129348676,4,1,1,4,1.7661199036632014
270000,-0.13382169183388665,4,1,1,4,0.7646124337560425
130000,1.2545993346443167,4,1,1,0,0.7646124337560425
700000,0.6992309240530353,1,1,1,2,-0.23689503615111648
400000,-0.689190102425168,1,1,1,0,0.263858698802463
250000,-0.13382169183388665,4,1,1,2,1.0149893012328322
325000,0.8103046061712916,1,1,1,2,0.013481831325673245
69000,0.976915129348676,4,1,1,0,1.2653661687096218
90000,0.6992309240530353,4,1,1,0,1.5157430361864117
1000000,-0.689190102425168,1,1,1,0,-0.737648771104696
145000,0.6992309240530353,0,1,1,2,0.7646124337560425
250000,-1.7693816610252102,4,1,1,1,-1.7391562410118548
256000,0.14386251346175402,1,1,1,4,0.5142355662792527
70000,1.5322835399399573,1,1,1,0,2.016496771139991
240000,0.14386251346175402,4,1,1,2,-0.737648771104696
97000,1.7544309041764699,4,1,1,0,0.7646124337560425
130000,1.5322835399399573,1,1,1,0,0.263858698802463
199000,-0.34108518266655286,4,1,1,0,1.0149893012328322
125000,0.14386251346175402,4,1,0,0,1.7661199036632014
420000,-0.13382169183388665,1,1,1,0,-0.48727190362790623
525000,1.2545993346443167,1,1,1,0,-0.737648771104696
125000,0.560388821405215,4,1,1,0,1.2653661687096218
325000,1.9488098478834186,1,1,1,0,0.7646124337560425
330000,0.588157241934779,1,1,1,1,0.263858698802463
110000,-0.4115058971295273,4,1,1,0,0.7646124337560425
450000,-1.7457785035750806,4,1,1,0,-1.4887793735350652
85000,1.4878540670926548,4,1,1,0,2.016496771139991
229999,0.14386251346175402,4,1,1,2,1.5157430361864117
250000,-0.13382169183388665,4,1,1,2,0.263858698802463
650000,0.08832567240262588,1,1,1,0,-0.48727190362790623
650000,-1.6199875585761554,4,2,1,0,-0.9880256385814857
750000,-0.9091992982809041,1,2,1,0,-0.9880256385814857
850000,-1.26935571254935,4,2,1,0,-1.2384025060582755
315000,-1.287071964847212,4,2,1,0,-0.9880256385814857
415000,-1.0163854015250213,4,2,1,0,-0.48727190362790623
640000,0.22125310147764907,1,2,1,0,-0.737648771104696
780000,-0.937356476697882,4,2,1,0,-0.9880256385814857
850000,-0.17014278588655646,1,2,1,0,-0.48727190362790623
900000,-0.2786617733160928,1,2,1,0,-0.48727190362790623
1150000,-0.01841613611301839,4,2,1,0,-0.737648771104696
75000,-0.30043221501127104,4,1,1,0,1.5157430361864117
215000,0.8936098677599837,1,1,1,0,0.263858698802463
130000,1.5322835399399573,4,1,0,2,1.0149893012328322
400000,-1.3556321951347055,4,1,0,0,-1.4887793735350652
550000,-0.13382169183388665,4,1,0,0,-1.4887793735350652
245000,-0.3559690560703992,4,0,1,0,-0.737648771104696
320000,1.2545993346443167,1,1,1,1,0.7646124337560425
730000,-0.13382169183388665,1,1,0,2,-0.737648771104696
120000,0.976915129348676,4,1,1,4,2.016496771139991
950000,-0.8280322050729882,4,1,1,0,-0.9880256385814857
350000,-0.46704273818865544,4,1,1,4,-0.9880256385814857
100000,-1.2445585130164494,4,1,1,2,2.016496771139991
350000,-0.9668743077208086,4,1,1,0,-0.9880256385814857
80000,-0.689190102425168,4,1,1,2,2.016496771139991
370000,-0.13382169183388665,4,1,1,0,0.013481831325673245
160000,0.14386251346175402,4,1,1,2,0.263858698802463
130000,1.5322835399399573,1,1,1,0,1.0149893012328322
250000,-0.9668743077208086,4,1,1,0,-0.737648771104696
270000,0.4215467187573947,1,1,1,2,0.263858698802463
160000,0.4215467187573947,4,1,1,0,0.013481831325673245
229999,0.4215467187573947,4,1,1,0,-0.737648771104696
750000,-0.9946427282503727,1,1,1,0,-0.9880256385814857
195000,1.5322835399399573,1,1,1,0,0.5142355662792527
270000,-1.1890216719573212,4,1,1,0,-0.737648771104696
300000,-0.4115058971295273,4,1,1,0,0.263858698802463
200000,-0.4115058971295273,1,1,1,0,0.263858698802463
120000,0.45947838120077916,4,1,1,0,1.5157430361864117
95000,1.2545993346443167,4,1,1,0,1.7661199036632014
300000,0.6992309240530353,1,1,1,0,0.263858698802463
200000,-0.3282006355408351,4,1,1,2,-0.737648771104696
250000,-0.9668743077208086,4,1,1,0,-0.9880256385814857
368000,0.6992309240530353,4,1,1,2,0.263858698802463
180000,-0.13382169183388665,3,1,1,0,0.263858698802463
525000,-1.3834006156642695,4,1,1,0,-0.9880256385814857
350000,2.3653361558268795,1,1,1,2,2.016496771139991
850000,-0.9668743077208086,1,1,1,2,-1.2384025060582755
160000,0.06055725187306181,4,1,1,0,2.016496771139991
500000,-0.689190102425168,1,1,1,0,-0.9880256385814857
130000,0.976915129348676,4,1,1,0,1.2653661687096218
350000,0.976915129348676,1,1,1,2,-0.48727190362790623
70000,0.4215467187573947,4,1,1,0,2.016496771139991
750000,2.226494053179059,1,1,1,2,-0.23689503615111648
450000,-0.3282006355408351,1,1,1,0,0.013481831325673245
430000,0.22716777505044622,1,1,1,4,-0.48727190362790623
260000,0.6992309240530353,1,1,1,4,0.5142355662792527
370000,0.4215467187573947,1,1,1,4,0.013481831325673245
229999,0.976915129348676,0,1,1,0,0.5142355662792527
140000,0.6992309240530353,1,1,1,4,0.5142355662792527
545000,-1.5972174537419128,4,1,1,0,-1.7391562410118548
200000,-0.9668743077208086,4,1,1,0,-0.9880256385814857
500000,1.5322835399399573,1,1,1,0,-0.48727190362790623
70000,0.6992309240530353,4,1,1,2,1.2653661687096218
580000,-1.105716410368629,1,1,1,4,0.013481831325673245
160000,0.14386251346175402,0,1,1,2,0.263858698802463
160000,-0.8002637845434243,4,1,1,0,0.7646124337560425
760000,-0.43927431765909136,1,1,1,0,-0.737648771104696
300000,-1.1890216719573212,4,1,1,0,-0.48727190362790623
800000,-1.133484830898193,1,1,1,0,-1.4887793735350652
680000,-1.2445585130164494,1,1,1,0,-1.2384025060582755
85000,-0.4115058971295273,3,1,1,2,1.0149893012328322
500000,-0.13382169183388665,4,1,1,0,-0.737648771104696
145000,-0.13382169183388665,4,1,1,0,1.2653661687096218
300000,-0.13382169183388665,1,1,1,0,0.013481831325673245
600000,-0.13382169183388665,1,1,1,2,-0.9880256385814857
400000,0.14386251346175402,4,1,1,2,-0.48727190362790623
130000,1.9488098478834186,4,1,1,2,1.5157430361864117
45000,0.21436653318631718,4,1,1,2,3.01800424104715
641000,-1.105716410368629,4,1,1,0,-0.9880256385814857
650000,-0.4115058971295273,1,1,1,0,-0.48727190362790623
784000,-1.7971223131342446,1,0,1,3,-1.7391562410118548
635000,-1.7971223131342446,4,0,1,3,-1.7391562410118548
1000000,-1.7971223131342446,1,0,1,3,-1.7391562410118548
495000,-0.3468610141367022,1,0,1,0,-0.48727190362790623
324000,-0.9668743077208086,4,1,1,0,0.013481831325673245
200000,-0.8280322050729882,4,1,1,0,-1.2384025060582755
320000,-0.13382169183388665,1,1,1,0,-0.48727190362790623
300000,-1.2306743027516673,4,1,1,0,-0.48727190362790623
500000,2.476409837945136,1,1,1,4,1.2653661687096218
305000,1.5322835399399573,4,1,1,2,0.5142355662792527
125000,-0.4115058971295273,4,1,1,1,1.0149893012328322
800000,1.9488098478834186,1,1,1,0,-0.48727190362790623
420000,0.976915129348676,1,1,1,0,1.0149893012328322
875000,-0.689190102425168,1,1,1,0,-0.9880256385814857
580000,0.14386251346175402,1,1,1,0,-0.23689503615111648
350000,1.8932730068242904,1,1,1,2,0.5142355662792527
120000,1.2545993346443167,4,1,1,2,2.2668736386167807
650000,1.5322835399399573,1,1,1,0,0.013481831325673245
